date_bin,TEMP,HUM,CO2,PM1,PM2.5,PM5,PM10,HCHO,VOC,NO2,NOISE,DOOR 1,WINDOW 1,WINDOW 2,VENT. TYPE,VENT. TIME,EXT. TEMP,EXT. HUM,EXT. PM2.5,EXT. PM10,EXT. NO2,EXT. CO
2024-08-03 00:05:00,32,"43,3",381,"2,73","2,89","2,89","2,89",0,594,"32,7",34,0,0,0,no ventilation,5,"25,2",60,5,8,6,"0,1"
2024-08-03 00:10:00,"31,9","44,5",396,3,"3,17","3,17","3,17",0,638,"35,4",26,0,0,0,no ventilation,10,"25,2",60,5,8,6,"0,1"
2024-08-03 00:15:00,"31,9","45,1",393,"2,85","3,01","3,01","3,01",0,667,"40,1",24,0,0,0,no ventilation,15,"25,2",60,5,8,6,"0,1"
2024-08-03 00:20:00,32,"45,5",389,"2,75","2,91","2,91","2,91",0,692,40,27,0,0,0,no ventilation,20,"25,2",60,5,8,6,"0,1"
2024-08-03 00:25:00,32,"45,8",380,"2,79","2,95","2,95","2,95",0,709,"40,2",25,0,0,0,no ventilation,25,"25,2",60,5,8,6,"0,1"
2024-08-03 00:30:00,32,"45,9",378,"2,89","3,05","3,05","3,05",0,723,"41,1",25,0,0,0,no ventilation,30,"24,8",66,5,8,6,"0,1"
2024-08-03 00:35:00,"32,1",46,379,"2,93","3,1","3,1","3,1",0,737,"39,9",23,0,0,0,no ventilation,35,"24,8",66,5,8,6,"0,1"
2024-08-03 00:40:00,"32,1","46,1",382,"2,78","2,95","2,95","2,95",0,749,"43,1",24,0,0,0,no ventilation,40,"24,8",66,5,8,6,"0,1"
2024-08-03 00:45:00,"32,1","46,4",380,"2,85","3,02","3,02","3,02",0,760,"41,8",26,0,0,0,no ventilation,45,"24,8",66,5,8,6,"0,1"
2024-08-03 00:50:00,"32,1","46,4",375,"2,88","3,05","3,05","3,05",0,767,"42,1",24,0,0,0,no ventilation,50,"24,8",66,5,8,6,"0,1"
2024-08-03 00:55:00,"32,1","46,5",372,"2,77","2,93","2,93","2,93",0,774,"38,6",25,0,0,0,no ventilation,55,"24,8",66,5,8,6,"0,1"
2024-08-03 01:00:00,"32,1","46,6",371,"2,68","2,83","2,83","2,83",0,780,"41,8",25,0,0,0,no ventilation,60,"24,1",73,5,9,7,"0,2"
2024-08-03 01:05:00,"32,1","46,7",374,"2,74","2,9","2,9","2,9",0,783,"41,6",24,0,0,0,no ventilation,65,"24,1",73,5,9,7,"0,2"
2024-08-03 01:10:00,"32,2","46,9",373,"2,82","2,99","2,99","2,99",0,788,"42,4",26,0,0,0,no ventilation,70,"24,1",73,5,9,7,"0,2"
2024-08-03 01:15:00,"32,2","46,9",372,"2,96","3,13","3,13","3,13",0,792,43,29,0,0,0,no ventilation,75,"24,1",73,5,9,7,"0,2"
2024-08-03 01:20:00,"32,2","46,7",370,"2,8","2,96","2,96","2,96",0,795,"42,2",26,0,0,0,no ventilation,80,"24,1",73,5,9,7,"0,2"
2024-08-03 01:25:00,"32,2","46,7",367,"2,87","3,03","3,03","3,03",0,801,"40,5",25,0,0,0,no ventilation,85,"24,1",73,5,9,7,"0,2"
2024-08-03 01:30:00,"32,2","46,9",366,"2,9","3,06","3,06","3,06",0,804,"42,7",26,0,0,0,no ventilation,90,"24,1",78,5,9,7,"0,2"
2024-08-03 01:35:00,"32,2",47,365,"2,78","2,94","2,94","2,94",0,807,"41,2",23,0,0,0,no ventilation,95,"24,1",78,5,9,7,"0,2"
2024-08-03 01:40:00,"32,2","46,9",366,"2,69","2,85","2,85","2,85",0,809,"41,6",25,0,0,0,no ventilation,100,"24,1",78,5,9,7,"0,2"
2024-08-03 01:45:00,"32,2",47,370,"2,49","2,63","2,63","2,63",0,811,"43,7",22,0,0,0,no ventilation,105,"24,1",78,5,9,7,"0,2"
2024-08-03 01:50:00,"32,2",47,374,"2,77","2,93","2,93","2,93",0,814,"41,6",25,0,0,0,no ventilation,110,"24,1",78,5,9,7,"0,2"
2024-08-03 01:55:00,"32,2",47,370,"2,88","3,05","3,05","3,05",0,816,"43,7",24,0,0,0,no ventilation,115,"24,1",78,5,9,7,"0,2"
2024-08-03 02:00:00,"32,2",47,369,"2,57","2,72","2,72","2,72",0,819,"42,1",28,0,0,0,no ventilation,120,"23,9",77,7,15,9,"0,1"
2024-08-03 02:05:00,"32,2","46,9",367,"2,54","2,68","2,68","2,68",0,822,"40,4",26,0,0,0,no ventilation,125,"23,9",77,7,15,9,"0,1"
2024-08-03 02:10:00,"32,2",47,359,"2,64","2,79","2,79","2,79",0,825,"42,1",26,0,0,0,no ventilation,130,"23,9",77,7,15,9,"0,1"
2024-08-03 02:15:00,"32,2","47,1",358,"2,5","2,64","2,64","2,64",0,828,"40,2",23,0,0,0,no ventilation,135,"23,9",77,7,15,9,"0,1"
2024-08-03 02:20:00,"32,2",47,362,"2,46","2,6","2,6","2,6",0,833,"42,4",26,0,0,0,no ventilation,140,"23,9",77,7,15,9,"0,1"
2024-08-03 02:25:00,"32,2","47,1",365,"2,55","2,7","2,7","2,7",27,836,"43,9",24,0,0,0,no ventilation,145,"23,9",77,7,15,9,"0,1"
2024-08-03 02:30:00,"32,2","47,4",371,"2,7","2,85","2,85","2,85",25,840,"40,4",28,0,0,0,no ventilation,150,"24,8",57,7,15,9,"0,1"
2024-08-03 02:35:00,"32,2","47,2",369,"2,6","2,76","2,76","2,76",96,839,"43,3",25,0,0,0,no ventilation,155,"24,8",57,7,15,9,"0,1"
2024-08-03 02:40:00,"32,2","47,1",360,"2,42","2,56","2,56","2,56",109,841,41,25,0,0,0,no ventilation,160,"24,8",57,7,15,9,"0,1"
2024-08-03 02:45:00,"32,2","47,4",358,"2,59","2,74","2,74","2,74",74,845,"44,2",23,0,0,0,no ventilation,165,"24,8",57,7,15,9,"0,1"
2024-08-03 02:50:00,"32,2","47,2",364,"2,67","2,82","2,82","2,82",109,845,"41,9",26,0,0,0,no ventilation,170,"24,8",57,7,15,9,"0,1"
2024-08-03 02:55:00,"32,2","47,2",366,"2,47","2,61","2,61","2,61",111,846,"42,7",24,0,0,0,no ventilation,175,"24,8",57,7,15,9,"0,1"
2024-08-03 03:00:00,"32,2","47,2",357,"2,59","2,74","2,74","2,74",96,849,"43,7",24,0,0,0,no ventilation,180,"24,2",57,8,15,10,"0,1"
2024-08-03 03:05:00,"32,2","47,4",359,"2,55","2,7","2,7","2,7",111,849,"42,6",25,0,0,0,no ventilation,185,"24,2",57,8,15,10,"0,1"
2024-08-03 03:10:00,"32,2","47,1",358,"2,24","2,36","2,36","2,36",123,850,"42,8",24,0,0,0,no ventilation,190,"24,2",57,8,15,10,"0,1"
2024-08-03 03:15:00,"32,2","47,2",349,"2,58","2,73","2,73","2,73",123,853,"41,3",25,0,0,0,no ventilation,195,"24,2",57,8,15,10,"0,1"
2024-08-03 03:20:00,"32,2","47,2",352,"2,44","2,58","2,58","2,58",123,854,"42,1",23,0,0,0,no ventilation,200,"24,2",57,8,15,10,"0,1"
2024-08-03 03:25:00,"32,2","47,2",351,"2,41","2,55","2,55","2,55",123,856,"43,7",26,0,0,0,no ventilation,205,"24,2",57,8,15,10,"0,1"
2024-08-03 03:30:00,"32,2","47,1",351,"2,4","2,54","2,54","2,54",123,856,"41,8",24,0,0,0,no ventilation,210,"23,3",61,8,15,10,"0,1"
2024-08-03 03:35:00,"32,2","47,4",350,"2,47","2,61","2,61","2,61",109,856,"41,7",26,0,0,0,no ventilation,215,"23,3",61,8,15,10,"0,1"
2024-08-03 03:40:00,"32,2","47,2",344,"2,46","2,6","2,6","2,6",98,860,"41,4",23,0,0,0,no ventilation,220,"23,3",61,8,15,10,"0,1"
2024-08-03 03:45:00,"32,2","47,2",344,"2,53","2,68","2,68","2,68",123,865,"42,6",27,0,0,0,no ventilation,225,"23,3",61,8,15,10,"0,1"
2024-08-03 03:50:00,"32,2","47,5",344,"2,31","2,44","2,44","2,44",160,869,"45,5",25,0,0,0,no ventilation,230,"23,3",61,8,15,10,"0,1"
2024-08-03 03:55:00,"32,2","47,2",345,"2,38","2,52","2,52","2,52",191,872,"42,4",25,0,0,0,no ventilation,235,"23,3",61,8,15,10,"0,1"
2024-08-03 04:00:00,"32,2","47,4",342,"2,37","2,5","2,5","2,5",184,874,"43,1",25,0,0,0,no ventilation,240,23,62,7,16,7,"0,1"
2024-08-03 04:05:00,"32,2","47,2",342,"2,51","2,65","2,65","2,65",205,876,"40,8",27,0,0,0,no ventilation,245,23,62,7,16,7,"0,1"
2024-08-03 04:10:00,"32,2","47,4",339,"2,33","2,46","2,46","2,46",197,878,"43,6",25,0,0,0,no ventilation,250,23,62,7,16,7,"0,1"
2024-08-03 04:15:00,"32,2","47,5",340,"2,55","2,69","2,69","2,69",205,879,"41,6",25,0,0,0,no ventilation,255,23,62,7,16,7,"0,1"
2024-08-03 04:20:00,"32,2","47,5",339,"2,22","2,35","2,35","2,35",184,881,"42,5",24,0,0,0,no ventilation,260,23,62,7,16,7,"0,1"
2024-08-03 04:25:00,"32,2","47,4",336,"2,26","2,39","2,39","2,39",246,882,"42,6",24,0,0,0,no ventilation,265,23,62,7,16,7,"0,1"
2024-08-03 04:30:00,"32,2","47,4",341,"2,34","2,47","2,47","2,47",218,881,"42,9",24,0,0,0,no ventilation,270,"22,6",64,7,16,7,"0,1"
2024-08-03 04:35:00,"32,2","47,5",338,"2,21","2,34","2,34","2,34",197,883,"42,1",25,0,0,0,no ventilation,275,"22,6",64,7,16,7,"0,1"
2024-08-03 04:40:00,"32,2","47,2",341,"2,34","2,47","2,47","2,47",246,882,"41,9",23,0,0,0,no ventilation,280,"22,6",64,7,16,7,"0,1"
2024-08-03 04:45:00,"32,2","47,2",339,"2,43","2,57","2,57","2,57",221,883,"43,3",27,0,0,0,no ventilation,285,"22,6",64,7,16,7,"0,1"
2024-08-03 04:50:00,"32,2","47,2",337,"2,44","2,58","2,58","2,58",232,882,"43,7",24,0,0,0,no ventilation,290,"22,6",64,7,16,7,"0,1"
2024-08-03 04:55:00,"32,2","47,4",338,"2,26","2,39","2,39","2,39",160,883,"41,7",24,0,0,0,no ventilation,295,"22,6",64,7,16,7,"0,1"
2024-08-03 05:00:00,"32,2","47,1",339,"2,23","2,36","2,36","2,36",246,884,"41,8",27,0,0,0,no ventilation,300,"22,8",63,9,33,4,"0,2"
2024-08-03 05:05:00,"32,2","47,2",341,"2,32","2,46","2,46","2,46",205,887,"39,6",26,0,0,0,no ventilation,305,"22,8",63,9,33,4,"0,2"
2024-08-03 05:10:00,"32,2","47,2",340,"2,24","2,37","2,37","2,37",221,886,"42,3",25,0,0,0,no ventilation,310,"22,8",63,9,33,4,"0,2"
2024-08-03 05:15:00,"32,2","47,1",338,"2,29","2,42","2,42","2,42",232,885,"44,3",25,0,0,0,no ventilation,315,"22,8",63,9,33,4,"0,2"
